playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478402,2021,Connor McDavid,2021030322,EDM,COL,AWAY,20220602,C,4on5,26.0,2.0,-0.34,0.0,0.0,0.0,0.0769,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030322,EDM,COL,AWAY,20220602,C,5on4,225.0,2.0,-0.34,0.7273,0.0,0.8571,0.0,0.6667,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.324,0.016,0.016,0.016,0.016,2.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.033,0.0,0.0,0.05,0.05,0.05,0.794,0.006,0.006,0.006,0.006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.003,0.0,0.0,0.009,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030323,EDM,COL,HOME,20220604,C,other,109.0,0.0,0.79,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265,0.736,0.736,0.736,0.736,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.666,0.0,0.0,1.0,2.0,2.0,2.0,0.023,0.0,0.0,0.76,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030323,EDM,COL,HOME,20220604,C,all,1607.0,26.0,0.79,0.5604,0.5518,0.5283,0.459,0.5111,0.4082,1.0,4.262,0.977,0.321,1.169,0.231,2.022,1.281,0.951,0.937,0.913,0.0,0.0,4.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,0.086,0.196,0.695,1.0,0.0,0.0,5.937,6.0,5.965,0.0,0.072,0.0,0.809,0.239,0.234,0.232,26.0,6.0,1.0,3.0,16.0,4.0,4.0,8.0,10.0,6.0,7.0,1993.0,0.0,0.0,0.0,1.0,16.192,2.194,2.151,2.103,2.06,16.0,7.0,5.0,28.0,1.0,3.0,0.0,11.0,10.0,2.0,0.336,1.164,0.695,1.0,0.0,0.0,27.269,23.0,22.451,0.256,0.809,0.911,1.54,1.48,1.459,15.575,1.721,1.711,1.793,1.782,19.0,3.0,3.0,25.0,4.0,1.0,0.0,18.0,1.0,3.0,0.526,0.098,1.097,2.0,0.0,2.0,26.531,22.0,23.357,0.195,0.206,0.206,1.71,1.773,1.766,1.022,0.83,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030323,EDM,COL,HOME,20220604,C,5on5,1177.0,21.0,0.79,0.6715,0.7569,0.5,0.7297,0.5,0.6786,1.0,2.75,0.692,0.217,0.807,0.178,1.242,0.863,0.676,0.653,0.637,0.0,0.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,0.054,0.196,0.441,1.0,0.0,0.0,3.937,4.0,3.965,0.0,0.047,0.0,0.556,0.182,0.177,0.176,21.0,5.0,1.0,3.0,12.0,3.0,4.0,7.0,7.0,6.0,7.0,1387.0,0.0,0.0,0.0,1.0,11.969,1.676,1.655,1.585,1.564,12.0,5.0,2.0,19.0,1.0,2.0,0.0,7.0,9.0,1.0,0.162,1.073,0.441,1.0,0.0,0.0,18.269,17.0,16.451,0.184,0.556,0.658,1.202,1.143,1.139,11.998,0.82,0.811,0.892,0.881,16.0,1.0,2.0,19.0,3.0,1.0,0.0,14.0,1.0,2.0,0.291,0.098,0.431,2.0,0.0,1.0,20.531,17.0,18.357,0.143,0.206,0.206,0.757,0.82,0.813,1.018,0.327,27.0,10.0,0.079,0.02,1.0,1.0,1.0,1.0
8478402,2021,Connor McDavid,2021030323,EDM,COL,HOME,20220604,C,4on5,102.0,4.0,0.79,0.5743,0.0079,0.3333,0.0417,0.5,0.0476,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,0.689,0.058,0.058,0.058,0.058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.006,0.0,0.0,0.064,0.064,0.064,0.772,0.043,0.043,0.043,0.043,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.054,0.054,0.054,0.004,0.503,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030323,EDM,COL,HOME,20220604,C,5on4,219.0,1.0,0.79,0.7917,0.0,0.7143,0.0,0.7143,0.0,1.0,1.512,0.285,0.103,0.362,0.053,0.779,0.418,0.276,0.285,0.276,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.032,0.0,0.253,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.025,0.0,0.253,0.057,0.057,0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.534,0.46,0.437,0.46,0.437,3.0,2.0,0.0,5.0,0.0,1.0,0.0,3.0,1.0,1.0,0.115,0.092,0.253,0.0,0.0,0.0,5.0,5.0,5.0,0.067,0.253,0.253,0.274,0.274,0.255,1.54,0.121,0.121,0.121,0.121,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.018,0.0,0.0,0.139,0.139,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030324,EDM,COL,HOME,20220606,C,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030324,EDM,COL,HOME,20220606,C,all,1619.0,32.0,2.965,0.7145,0.2296,0.6769,0.4028,0.62,0.375,1.0,4.764,0.567,0.381,0.824,0.12,2.579,1.53,0.559,0.549,0.541,0.0,2.0,5.0,1.0,3.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,4.0,0.0,0.098,0.468,0.0,1.0,0.0,0.0,8.785,6.0,5.854,0.0,0.085,0.366,0.0,0.651,0.631,0.623,32.0,7.0,2.0,7.0,16.0,5.0,3.0,10.0,14.0,6.0,2.0,2060.0,0.0,0.0,0.0,1.0,23.546,2.876,2.748,2.799,2.675,22.0,9.0,13.0,44.0,4.0,2.0,1.0,18.0,11.0,2.0,0.702,1.389,0.785,2.0,1.0,1.0,43.233,31.0,30.669,0.386,0.785,0.785,2.477,2.427,2.386,14.121,1.149,1.12,1.225,1.193,16.0,3.0,2.0,21.0,2.0,1.0,0.0,13.0,5.0,1.0,0.326,0.606,0.218,1.0,1.0,0.0,21.767,19.0,19.652,0.195,0.14,0.14,1.204,1.277,1.243,0.919,3.083,29.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030324,EDM,COL,HOME,20220606,C,5on5,1220.0,28.0,2.965,0.6583,0.2585,0.6136,0.4219,0.5714,0.4082,1.0,3.345,0.398,0.269,0.603,0.079,1.543,1.108,0.398,0.38,0.38,0.0,2.0,3.0,1.0,3.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,3.0,0.0,0.027,0.37,0.0,0.0,0.0,0.0,6.785,4.0,3.854,0.0,0.057,0.366,0.0,0.455,0.435,0.435,28.0,3.0,2.0,7.0,16.0,5.0,2.0,8.0,13.0,6.0,2.0,1810.0,0.0,0.0,0.0,1.0,16.201,2.046,1.941,1.97,1.869,16.0,4.0,7.0,27.0,3.0,2.0,1.0,11.0,7.0,2.0,0.322,0.939,0.785,1.0,1.0,1.0,26.233,20.0,19.669,0.22,0.785,0.785,1.481,1.432,1.419,11.548,1.062,1.034,1.137,1.108,12.0,3.0,2.0,17.0,2.0,1.0,0.0,9.0,5.0,1.0,0.238,0.606,0.218,1.0,1.0,0.0,17.767,15.0,15.652,0.166,0.14,0.14,1.088,1.161,1.131,0.787,2.258,27.0,37.0,0.0,0.021,0.0,1.0,0.0,1.0
8478402,2021,Connor McDavid,2021030324,EDM,COL,HOME,20220606,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2021,Connor McDavid,2021030324,EDM,COL,HOME,20220606,C,5on4,399.0,4.0,2.965,0.9041,1.0,0.8095,1.0,0.7333,1.0,1.0,1.419,0.169,0.112,0.221,0.041,1.036,0.422,0.161,0.169,0.161,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.071,0.098,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.028,0.0,0.0,0.197,0.197,0.188,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,7.345,0.83,0.806,0.83,0.806,6.0,5.0,6.0,17.0,1.0,0.0,0.0,7.0,4.0,0.0,0.38,0.45,0.0,1.0,0.0,0.0,17.0,11.0,11.0,0.166,0.0,0.0,0.995,0.995,0.967,2.573,0.088,0.086,0.088,0.086,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.028,0.0,0.0,0.116,0.116,0.112,0.133,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2022,Connor McDavid,2022030181,EDM,LAK,HOME,20230417,C,other,229.0,4.0,0.905,0.1923,0.0,0.4,0.0,0.3333,0.0,1.0,0.772,0.144,0.068,0.106,0.03,0.536,0.116,0.121,0.144,0.121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.021,0.0,0.0,0.165,0.165,0.139,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,2.115,0.283,0.227,0.283,0.227,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.019,0.264,0.0,0.0,1.0,0.0,4.0,3.0,3.0,0.047,0.0,0.0,0.33,0.33,0.266,4.755,1.189,1.167,1.189,1.167,5.0,1.0,0.0,6.0,2.0,1.0,1.0,4.0,0.0,2.0,0.076,0.0,1.113,1.0,0.0,1.0,6.0,6.0,6.0,0.072,0.88,0.88,0.381,0.381,0.381,0.0,0.018,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
8478402,2022,Connor McDavid,2022030181,EDM,LAK,HOME,20230417,C,all,1524.0,27.0,0.905,0.5234,0.5248,0.5614,0.5233,0.5455,0.5714,1.0,4.526,0.676,0.356,0.929,0.157,2.583,1.299,0.632,0.68,0.636,0.0,0.0,5.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,6.0,0.0,0.0,9.0,3.0,1.0,1.0,3.0,3.0,0.0,0.187,0.489,0.0,0.0,0.0,0.0,7.296,6.0,6.151,0.0,0.084,0.186,0.186,0.574,0.576,0.539,27.0,6.0,2.0,9.0,10.0,4.0,4.0,4.0,15.0,9.0,11.0,2635.0,0.0,4.0,2.0,1.0,17.815,2.078,1.964,2.084,1.969,16.0,8.0,8.0,32.0,1.0,2.0,0.0,14.0,9.0,1.0,0.617,1.224,0.236,0.0,1.0,0.0,32.822,24.0,24.477,0.312,0.422,0.422,1.968,1.969,1.882,14.573,1.892,1.867,1.899,1.875,14.0,6.0,5.0,25.0,3.0,2.0,1.0,16.0,2.0,2.0,0.5,0.278,1.113,2.0,0.0,1.0,24.669,20.0,19.731,0.192,0.925,0.925,1.159,1.165,1.162,2.007,1.817,45.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2022,Connor McDavid,2022030181,EDM,LAK,HOME,20230417,C,5on5,1113.0,22.0,0.905,0.6584,0.6544,0.5897,0.6338,0.5517,0.6667,1.0,2.198,0.298,0.184,0.561,0.079,1.149,0.728,0.283,0.302,0.287,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,1.0,0.0,0.112,0.186,0.0,0.0,0.0,0.0,4.296,3.0,3.151,0.0,0.038,0.186,0.186,0.15,0.152,0.149,22.0,4.0,0.0,8.0,10.0,4.0,4.0,2.0,12.0,8.0,9.0,2143.0,0.0,2.0,1.0,1.0,11.984,1.255,1.205,1.261,1.21,12.0,4.0,7.0,23.0,0.0,2.0,0.0,11.0,4.0,1.0,0.459,0.561,0.236,0.0,0.0,0.0,23.822,16.0,16.477,0.2,0.422,0.422,1.033,1.034,1.019,9.069,0.651,0.648,0.658,0.656,8.0,5.0,3.0,16.0,1.0,1.0,0.0,11.0,2.0,0.0,0.373,0.278,0.0,1.0,0.0,0.0,15.669,13.0,12.731,0.115,0.045,0.045,0.721,0.727,0.725,2.007,1.06,45.0,26.0,0.035,0.0,1.0,0.0,1.0,0.0
8478402,2022,Connor McDavid,2022030181,EDM,LAK,HOME,20230417,C,4on5,77.0,1.0,0.905,1.0,0.0,0.3333,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,349.0,0.0,2.0,1.0,0.0,0.84,0.156,0.156,0.156,0.156,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.009,0.0,0.0,0.164,0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2022,Connor McDavid,2022030181,EDM,LAK,HOME,20230417,C,5on4,105.0,0.0,0.905,0.8805,0.0,0.8,0.0,0.8,0.0,1.0,1.555,0.234,0.104,0.262,0.048,0.898,0.454,0.228,0.234,0.228,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.075,0.16,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.025,0.0,0.0,0.259,0.259,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,2.876,0.383,0.377,0.383,0.377,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.14,0.244,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.057,0.0,0.0,0.44,0.44,0.433,0.75,0.052,0.052,0.052,0.052,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.005,0.0,0.0,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2022,Connor McDavid,2022030182,EDM,LAK,HOME,20230419,C,other,40.0,0.0,1.29,0.964,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.92,0.963,0.963,0.963,0.963,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.963,0.0,0.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.965,0.965,0.965,0.72,0.036,0.036,0.036,0.036,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.017,0.0,0.0,0.053,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
